Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,predicted_is_fraud
313321,2020-10-18 16:21:27,3551217896304745,fraud_Kihn Inc,shopping_pos,1087.23,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,23c5bf8bc5211513391c7c6820b0a70b,1382113287,44.100633,-74.47215600000001,0,1
313791,2020-10-18 19:54:51,4958589671582726883,fraud_Fisher-Schowalter,shopping_net,915.2,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,844e74641f3bfd7663f013574468f0a9,1382126091,38.824366,-77.38639,1,1
314106,2020-10-18 22:04:05,378858024506425,fraud_Zemlak Group,misc_net,768.25,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,aee82b681391f5c1653bb7ce069a8177,1382133845,32.982192,-111.751157,1,1
314113,2020-10-18 22:06:22,4958589671582726883,fraud_Flatley-Durgan,misc_net,773.33,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,b59aafe5a5d478fac3e705c3d28c86ac,1382133982,39.740031,-77.947084,1,1
314198,2020-10-18 22:45:34,675945690716,"fraud_Runte, Green and Emard",health_fitness,285.6,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,a48b29d29eb4bd02c1ee4ee13542e684,1382136334,40.317337,-79.615447,0,1
314207,2020-10-18 22:50:09,3599237318576484,fraud_Gaylord-Powlowski,home,296.48,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,5d31fdb73c3031a497cdc1ebab8c9c4c,1382136609,37.171994,-85.331716,0,1
314222,2020-10-18 22:57:25,378858024506425,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,928.76,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,8b20361278595469eb3d3047e3b44165,1382137045,34.352606,-111.924116,1,1
314232,2020-10-18 22:58:52,378904938837132,"fraud_McDermott, Osinski and Morar",home,254.95,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,e972c885250fa2b4936404ba55b764df,1382137132,36.693012,-98.175199,1,1
314258,2020-10-18 23:10:15,4586810168620942,fraud_Goyette Inc,shopping_net,900.59,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,1f14ba735eac68d2fbc48fe93174ee62,1382137815,32.212694,-79.891368,0,1
314330,2020-10-18 23:38:59,378858024506425,fraud_Boyer-Reichert,shopping_net,1008.11,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,56d99270c19ccbd4af819dfd16fa944c,1382139539,34.141904,-112.540038,1,1
314352,2020-10-18 23:49:12,4958589671582726883,"fraud_Lehner, Mosciski and King",misc_net,751.72,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,05736e17f30fcd9244214a998768bee3,1382140152,39.181157,-76.813395,1,1
314371,2020-10-18 23:55:50,378858024506425,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1093.63,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,27de7e60fd19bdf78807ae76f9c49b18,1382140550,33.459193,-112.687258,1,1
314593,2020-10-19 01:58:45,3590736522064285,"fraud_Kerluke, Considine and Macejkovic",misc_net,680.36,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,6ff686a139cf25868c43375bdf8fcd51,1382147925,34.778322,-92.712817,0,1
314605,2020-10-19 02:05:10,378858024506425,fraud_Kutch and Sons,grocery_pos,314.74,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,0e3eb944c753827512f66e7a2a02ac1c,1382148310,32.617168,-111.651271,1,1
316529,2020-10-19 17:25:02,378858024506425,"fraud_Lockman, West and Runte",grocery_pos,290.22,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,f6015bc84f04ebb29af25e0c11070429,1382203502,32.770502,-112.705486,1,1
317299,2020-10-19 22:11:33,378858024506425,"fraud_Reichert, Huels and Hoppe",shopping_net,1015.71,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,6d6fcd5a806279f2f0a072475862ab97,1382220693,33.919641,-111.911523,1,1
317772,2020-10-20 02:08:27,3512365128314616,fraud_Ortiz Group,grocery_net,136.48,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,11fc51506fac091bbc15657b41ea7f76,1382234907,37.675602000000005,-89.959559,0,1
318250,2020-10-20 06:30:21,4069975342931683,fraud_Herman Inc,misc_pos,725.64,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,9963e4a4dc4dcf3f3b8fe0c0b61174c9,1382250621,37.726063,-81.34587900000001,0,1
318830,2020-10-20 12:23:19,30266994494236,fraud_Jast-McDermott,shopping_pos,790.09,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,6b3ae0f8c6ead1a80d47993aecca4f12,1382271799,37.348449,-78.442273,0,1
319204,2020-10-20 14:58:46,30404291151692,"fraud_Ruecker, Beer and Collier",shopping_net,791.57,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,c56d11d9d340af5ec6917b857dee3b35,1382281126,42.50701,-78.065197,0,1
319386,2020-10-20 16:03:54,6011542681743618,"fraud_Cremin, Hamill and Reichel",misc_pos,966.91,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,efe0ca096a25102b8088ff36ff1d55a8,1382285034,39.075237,-78.51181,0,1
319470,2020-10-20 16:39:57,2254799658404120,fraud_Barrows PLC,shopping_pos,771.71,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,64a6705294dc7c11c186bee7d518a0a1,1382287197,30.258799,-83.26278,0,1
320476,2020-10-20 23:03:04,6592243974328236,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,908.86,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,ea7e3b04bb13aa3d1fc69c757f91a2fd,1382310184,31.941353000000003,-86.201718,0,1
320845,2020-10-21 03:45:00,3541160328600277,fraud_Pfeffer LLC,grocery_net,11.58,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,c18abce70a5f3259539540a8c0f0ea87,1382327100,38.827369,-90.558519,0,1
321057,2020-10-21 08:02:21,3531129874770000,"fraud_Kerluke, Considine and Macejkovic",misc_net,957.38,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,f7828891f81a2569a9bb848f5ee25d11,1382342541,43.917106,-73.760936,0,1
321457,2020-10-21 14:40:27,4586810168620942,fraud_Bahringer-Streich,food_dining,444.15,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,fc9efe4f5c704378b982e4b3779d8ed0,1382366427,32.77684,-80.718523,0,1
321597,2020-10-21 16:38:26,4716561796955522,fraud_Turner and Sons,shopping_pos,814.48,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,eddd68ef86689b485fb57678fc45d8df,1382373506,48.216502,-112.405125,0,1
321779,2020-10-21 18:52:47,370877495212014,fraud_Brown-Greenholt,entertainment,414.47,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,3485e29492ecd44513b8e6a4bc59a2cf,1382381567,37.031115,-80.74521700000001,0,1
321809,2020-10-21 19:20:43,3521417320836166,fraud_Effertz LLC,entertainment,348.96,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,8707a8bb314bdeca7f2868ac6c848a31,1382383243,39.497192,-86.547069,0,1
322024,2020-10-21 22:04:25,30551643947183,"fraud_Labadie, Treutel and Bode",shopping_net,1216.21,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,e798adc0e7f350e8f35accd16e1284a1,1382393065,34.948279,-80.67574599999999,0,1
322051,2020-10-21 22:28:58,4904681492230012,fraud_Harris Group,food_dining,141.89,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,5a32b8f23d789e3967b4d45b8189e024,1382394538,42.277865000000006,-74.840561,0,1
322165,2020-10-21 23:58:14,6011652924285713,fraud_Bernier and Sons,kids_pets,22.22,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,2b6d1bde1d6f0c7934ebab2fa5331324,1382399894,39.221437,-92.640047,0,1
322184,2020-10-22 00:19:41,4481131401752,fraud_McDermott-Weimann,grocery_pos,271.07,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,1ddaf55b92c2c8791822b55bb1f2c31d,1382401181,41.422004,-71.256567,1,1
322331,2020-10-22 02:54:02,4481131401752,fraud_Kerluke Inc,misc_net,867.41,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,853f31a78ecc9fc4bfed5efd72a81c7f,1382410442,43.062279,-72.09643100000001,1,1
322372,2020-10-22 03:47:01,4481131401752,fraud_Padberg-Welch,grocery_pos,317.37,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,8af53602e3e45447cc055caa3477c872,1382413621,41.294209,-71.15879100000001,1,1
323025,2020-10-22 14:26:20,6011504998544485,fraud_Jaskolski-Vandervort,misc_net,952.49,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,3359af8b51a50857615c73ed3e6f6560,1382451980,32.641870000000004,-86.94403100000001,0,1
323428,2020-10-22 19:14:48,30270432095985,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1113.6,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,89eb664ffbb527d215b7574986563a25,1382469288,39.871051,-92.012436,0,1
323688,2020-10-22 22:20:38,4110266553600176127,fraud_Haley Group,misc_pos,30.19,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,1a65755449d6d05727a4d46ea9b76b97,1382480438,34.291877,-90.602867,0,1
323704,2020-10-22 22:34:09,4477156602511939689,"fraud_Schoen, Nienow and Bauch",personal_care,21.14,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,8ca49f90e7ed61e2129e28188d8c9c6d,1382481249,39.486934000000005,-112.11834,0,1
323756,2020-10-22 23:11:57,4810839835482794272,fraud_Lubowitz-Walter,kids_pets,19.56,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,cb3ddc10d4ca5d55a5bb1de78bcb35b3,1382483517,36.392672,-93.507709,0,1
323855,2020-10-23 00:49:46,4481131401752,fraud_Schamberger-O'Keefe,grocery_pos,289.1,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,49be222419a0d5935ecab0e4259a9eeb,1382489386,41.296312,-72.60903499999999,1,1
323884,2020-10-23 01:22:11,4481131401752,fraud_Kiehn-Emmerich,grocery_pos,276.82,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,b607b3c8cb506586ed368f7f9f33c725,1382491331,42.432409,-72.717232,1,1
323962,2020-10-23 02:33:46,4481131401752,fraud_McDermott-Weimann,grocery_pos,287.69,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,8b21c054a07b0374605496c6217b81bf,1382495626,41.367788,-70.777982,1,1
324088,2020-10-23 04:24:22,4586260469584,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,861.96,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,af7495382703f652ae4a4fe8f6cab777,1382502262,40.258356,-95.648203,0,1
324907,2020-10-23 15:24:56,3546674063249004,"fraud_Zboncak, Rowe and Murazik",shopping_net,870.75,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,6f97eaf8d7df6952419732201de8d1c9,1382541896,33.129065000000004,-98.153259,0,1
325571,2020-10-23 22:05:13,4560395181594436016,"fraud_Zboncak, Rowe and Murazik",shopping_net,1135.44,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,8f046bcbfd04fc70d851d49964d94d4e,1382565913,39.843533,-122.90583,0,1
325578,2020-10-23 22:08:24,376445266762684,fraud_Lind-Buckridge,entertainment,269.77,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,e40df660beab2d532c5d53b02d1cac8d,1382566104,41.374168,-100.936957,0,1
325721,2020-10-23 23:39:49,4481131401752,"fraud_Schmeler, Bashirian and Price",shopping_net,1140.55,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,54cd6f816cd823d84c4961dee4ee46bd,1382571589,41.979828000000005,-72.197301,1,1
325849,2020-10-24 01:16:15,4560395181594436016,fraud_Kris-Weimann,misc_net,677.65,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,33c83d39c751dcc0aad09ad2d87d0e05,1382577375,39.096657,-123.58288799999998,0,1
325873,2020-10-24 01:37:25,4740713119940984,fraud_Bauch-Raynor,grocery_pos,300.9,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,2a0e36b6df923d835d71e5ac0ec1aab8,1382578645,41.712849,-73.49960899999999,1,1
325896,2020-10-24 02:05:51,4740713119940984,fraud_Auer-Mosciski,grocery_pos,278.99,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,67f1cff660f940067ec41aa166d61e00,1382580351,41.274971,-74.438062,1,1
325967,2020-10-24 03:31:03,180046617132290,fraud_Goodwin-Nitzsche,grocery_pos,283.58,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,2417531415bb6c2dd62be1d3e28fe2fa,1382585463,38.170213,-89.91609100000001,1,1
326693,2020-10-24 14:45:03,3596357274378601,"fraud_Altenwerth, Cartwright and Koss",shopping_net,970.26,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,0bda75a095cc72a89e746af00456e75e,1382625903,40.551291,-78.761812,0,1
327076,2020-10-24 18:47:50,4599285557366057,"fraud_Streich, Dietrich and Barton",shopping_net,966.98,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,7dbf64c03c549a79e30533c41c2ea5fe,1382640470,38.353951,-96.742705,1,1
327115,2020-10-24 19:18:27,6538891242532018,fraud_Fisher-Schowalter,shopping_net,740.05,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,e95fda4dd10dd09bd0fa88ac2f31da2e,1382642307,35.301316,-91.040089,0,1
327231,2020-10-24 20:34:24,4883407061576,fraud_Boyer PLC,shopping_net,1041.54,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,982311611279f5d34b3b9b30004c6371,1382646864,48.287785,-121.80191299999998,1,1
327375,2020-10-24 22:20:33,4883407061576,"fraud_Rowe, Batz and Goodwin",grocery_pos,322.47,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,9b4096f11b62cd5224508a17f19ff6c3,1382653233,48.429622,-123.129855,1,1
327423,2020-10-24 22:54:46,4883407061576,fraud_Mante Group,misc_net,832.55,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,b0f9476adc02a9b53a9aa528545e0910,1382655286,46.679249,-123.271805,1,1
327427,2020-10-24 23:00:33,4883407061576,fraud_Schmidt and Sons,shopping_net,980.71,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,a290fd872c03053e06a576a17e4c15fe,1382655633,46.827527,-123.007723,1,1
327431,2020-10-24 23:03:34,4883407061576,fraud_Pouros-Haag,shopping_pos,924.6,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,2aca2695c7b92482706a1c005a8cd456,1382655814,47.688948,-122.785322,1,1
327439,2020-10-24 23:08:01,4740713119940984,fraud_Strosin-Cruickshank,grocery_pos,267.1,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,84a499e1bbbb440418d18caf3ba71944,1382656081,40.410661,-73.17220999999999,1,1
327451,2020-10-24 23:12:19,4740713119940984,"fraud_Mosciski, Ziemann and Farrell",shopping_net,826.38,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,60921c4df6ac4e5a47f281ef545a6500,1382656339,42.185839,-74.193148,1,1
327456,2020-10-24 23:14:06,4599285557366057,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1139.97,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,ab91e7ff19e264deab202d3edb8be36d,1382656446,38.169668,-97.950581,1,1
327480,2020-10-24 23:26:49,4740713119940984,fraud_Boyer-Reichert,shopping_net,1104.91,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,9532bdd2ddb6394127e13e142a9cc6f9,1382657209,40.858331,-74.43611999999999,1,1
327530,2020-10-24 23:53:11,4599285557366057,"fraud_Okuneva, Schneider and Rau",shopping_pos,1252.51,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,0eefd12b0610c181ed68a0391e09a0b0,1382658791,37.135379,-96.667749,1,1
327564,2020-10-25 00:15:29,4599285557366057,fraud_Barton Inc,grocery_pos,278.59,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,3c3e30994b2dd6d7f05602dc73d78ee4,1382660129,38.032263,-97.160459,1,1
327598,2020-10-25 00:36:53,180046617132290,fraud_Ledner-Pfannerstill,gas_transport,10.0,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,102ac9a6057fe07d6d0a90ea519e16b4,1382661413,38.297067,-89.064806,1,1
327605,2020-10-25 00:41:24,4883407061576,fraud_Cummerata-Jones,gas_transport,13.98,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,a6f9fe79b9d3d83a227704d7a541341d,1382661684,46.600376,-121.538207,1,1
327627,2020-10-25 00:55:26,4883407061576,fraud_Kuhic Inc,grocery_pos,307.89,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,0c701d416f5caf4406abfec8f7953c22,1382662526,47.14672,-122.930456,1,1
327652,2020-10-25 01:12:35,4740713119940984,fraud_O'Keefe-Hudson,grocery_pos,282.77,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,388507b022099806e6c31c8ff1418e83,1382663555,41.110526,-73.896709,1,1
327686,2020-10-25 01:43:39,4740713119940984,"fraud_Osinski, Ledner and Leuschke",grocery_pos,303.9,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,9e53bc12d0f8a5d14488769556856a9d,1382665419,40.970436,-73.687825,1,1
327826,2020-10-25 03:24:29,4599285557366057,fraud_O'Keefe-Hudson,grocery_pos,310.37,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,316c009ec5c6c13de10869b9f8926ebc,1382671469,37.497359,-96.755223,1,1
327881,2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,336.84,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d7426d345bf54c4246938c3ae0a9099d,1382673574,38.516969,-97.398698,1,1
328127,2020-10-25 06:57:18,4295296907373,fraud_Conroy-Cruickshank,gas_transport,12.4,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,1998-08-02,1dd840ddfdade8edcf4046f56016f20e,1382684238,41.247867,-91.185848,1,1
328163,2020-10-25 07:23:00,4740713119940984,fraud_Kunze Inc,grocery_pos,293.96,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,bacdf3152682a224ccd97ceb3a2e93d6,1382685780,40.704079,-73.083505,1,1
328235,2020-10-25 08:07:15,180046617132290,fraud_McDermott-Weimann,grocery_pos,318.47,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,0b1c65d19435f9c32687896b5a535909,1382688435,38.067697,-89.607457,1,1
328867,2020-10-25 14:10:36,180046617132290,fraud_Kozey-Boehm,shopping_net,1134.02,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,932aec8c0c0ab350077d55ea85b60bb7,1382710236,37.194098,-88.279946,1,1
329471,2020-10-25 18:25:49,180046617132290,"fraud_Schultz, Simonis and Little",grocery_pos,288.17,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,3ce0b42dbb61ca863d3130c008934047,1382725549,37.481834,-88.015398,1,1
329837,2020-10-25 20:58:22,4599285557366057,"fraud_Langworth, Boehm and Gulgowski",shopping_net,849.81,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,457dbb8e3cb6ae8a851ecc2df34cac7b,1382734702,38.542762,-98.059882,1,1
329986,2020-10-25 22:09:24,4599285557366057,fraud_Price Inc,shopping_net,1034.66,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d35738ab1d37cbc072512980e8bc9863,1382738964,37.932446,-98.517776,1,1
330003,2020-10-25 22:15:44,180046617132290,fraud_Kunze Inc,grocery_pos,272.26,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,e68ded4d68b1213b5a95dbee5f566734,1382739344,38.323166,-88.36568100000001,1,1
330010,2020-10-25 22:17:46,4740713119940984,fraud_Heathcote LLC,shopping_net,1019.43,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,f9689c59ca63a9c215d5f7558e342ec0,1382739466,41.22777,-73.25121800000001,1,1
330022,2020-10-25 22:23:29,4599285557366057,"fraud_Hoppe, Harris and Bednar",entertainment,386.54,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,115a0816f262c5b0466229deada5004a,1382739809,37.042183,-97.994084,1,1
330048,2020-10-25 22:34:45,4295296907373,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1038.53,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,1998-08-02,90e78c5d17507bfe14168dbcb07f70bd,1382740485,40.151261,-90.52368,1,1
330061,2020-10-25 22:41:26,4883407061576,fraud_Medhurst PLC,shopping_net,869.72,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,5c758235759b69cd3b7096f8d926e4e3,1382740886,48.027705,-121.919191,1,1
330087,2020-10-25 22:49:56,4740713119940984,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,976.13,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,b035c300b4d3f7273611a41f938fd2f4,1382741396,40.912316,-73.912549,1,1
330090,2020-10-25 22:51:03,4295296907373,"fraud_Little, Gutmann and Lynch",shopping_net,773.18,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,1998-08-02,9ddbb2587e2949be42ea2eda5719d61b,1382741463,41.132628,-90.912569,1,1
330093,2020-10-25 22:51:49,4599285557366057,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,873.24,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,10ee6414b2daa7a761e327929193fd3e,1382741509,37.596445,-97.436611,1,1
330124,2020-10-25 23:02:32,4295296907373,fraud_Bednar Group,misc_net,772.55,Destiny,Fowler,F,007 Tonya Isle Suite 299,Wever,IA,52658,40.7067,-91.2268,1071,Quantity surveyor,1998-08-02,082d3a5761e5ce991e99d92228200e4b,1382742152,40.556955,-90.847148,1,1
